date,region,product,sales_amount,units_sold,promo_active,holiday,year,month,month_name,quarter
2022-10-17,North,Product_C,4757.0,75,0,0,2022,10,October,2022Q4
2022-10-17,South,Product_A,3775.2,59,1,0,2022,10,October,2022Q4
2022-10-17,South,Product_B,3091.0,49,0,0,2022,10,October,2022Q4
2022-10-17,South,Product_C,2596.1,29,1,0,2022,10,October,2022Q4
2022-10-17,East,Product_A,2446.0,31,0,0,2022,10,October,2022Q4
2022-10-17,East,Product_B,3372.0,51,0,0,2022,10,October,2022Q4
2022-10-17,East,Product_C,4102.0,43,0,0,2022,10,October,2022Q4
2022-10-17,West,Product_A,1864.0,31,0,0,2022,10,October,2022Q4
2022-10-17,West,Product_B,1471.0,18,0,0,2022,10,October,2022Q4
2022-10-17,West,Product_C,1588.0,16,0,0,2022,10,October,2022Q4
2022-10-18,North,Product_A,1563.0,20,0,0,2022,10,October,2022Q4
2022-10-18,North,Product_B,1466.0,18,0,0,2022,10,October,2022Q4
2022-10-18,North,Product_C,2932.0,35,0,0,2022,10,October,2022Q4
2022-10-18,South,Product_A,4283.5,82,1,0,2022,10,October,2022Q4
2022-10-18,South,Product_B,4706.0,64,1,0,2022,10,October,2022Q4
2022-10-18,South,Product_C,3750.0,52,0,0,2022,10,October,2022Q4
2022-10-18,East,Product_A,3333.0,41,0,0,2022,10,October,2022Q4
2022-10-18,East,Product_B,3359.0,40,0,0,2022,10,October,2022Q4
2022-10-18,East,Product_C,5215.6,91,1,0,2022,10,October,2022Q4
2022-10-18,West,Product_A,2486.0,29,0,0,2022,10,October,2022Q4
2022-10-18,West,Product_B,4012.0,74,0,0,2022,10,October,2022Q4
2022-10-18,West,Product_C,4877.0,65,0,0,2022,10,October,2022Q4
2022-10-19,North,Product_A,3944.0,52,0,0,2022,10,October,2022Q4
2022-10-19,North,Product_B,2839.2000000000003,41,1,0,2022,10,October,2022Q4
2022-10-19,North,Product_C,1985.1,26,1,0,2022,10,October,2022Q4
2022-10-19,South,Product_A,2110.0,26,0,0,2022,10,October,2022Q4
2022-10-19,South,Product_B,2523.0,50,0,0,2022,10,October,2022Q4
2022-10-19,South,Product_C,4817.0,64,0,0,2022,10,October,2022Q4
2022-10-19,East,Product_A,2672.0,41,0,0,2022,10,October,2022Q4
2022-10-19,East,Product_B,3243.5,62,1,0,2022,10,October,2022Q4
2022-10-19,East,Product_C,2249.0,30,0,0,2022,10,October,2022Q4
2022-10-19,West,Product_A,4528.0,80,0,0,2022,10,October,2022Q4
2022-10-19,West,Product_B,4695.0,69,0,0,2022,10,October,2022Q4
2022-10-19,West,Product_C,4672.0,77,0,0,2022,10,October,2022Q4
2022-10-20,North,Product_A,1840.8,26,1,0,2022,10,October,2022Q4
2022-10-20,North,Product_B,1166.0,20,0,0,2022,10,October,2022Q4
2022-10-20,North,Product_C,2351.7000000000003,31,1,0,2022,10,October,2022Q4
2022-10-20,South,Product_A,4576.0,67,1,0,2022,10,October,2022Q4
2022-10-20,South,Product_B,2773.0,30,0,0,2022,10,October,2022Q4
2022-10-20,South,Product_C,4598.1,69,1,0,2022,10,October,2022Q4
2022-10-20,East,Product_A,1891.0,35,0,0,2022,10,October,2022Q4
2022-10-20,East,Product_B,3397.0,47,0,0,2022,10,October,2022Q4
2022-10-20,East,Product_C,3354.0,39,0,0,2022,10,October,2022Q4
2022-10-20,West,Product_A,3311.0,38,0,0,2022,10,October,2022Q4
2022-10-20,West,Product_B,3540.0,46,0,0,2022,10,October,2022Q4
2022-10-20,West,Product_C,1172.0,15,0,0,2022,10,October,2022Q4
2022-10-21,North,Product_A,3015.0,35,0,0,2022,10,October,2022Q4
2022-10-21,North,Product_B,2060.0,25,0,0,2022,10,October,2022Q4
2022-10-21,North,Product_C,2054.0,33,0,0,2022,10,October,2022Q4
2022-10-21,South,Product_A,5306.6,65,1,0,2022,10,October,2022Q4
2022-10-21,South,Product_B,3369.6,47,1,0,2022,10,October,2022Q4
2022-10-21,South,Product_C,4553.0,65,0,0,2022,10,October,2022Q4
2022-10-21,East,Product_A,2207.0,37,0,0,2022,10,October,2022Q4
2022-10-21,East,Product_B,4663.0,87,0,0,2022,10,October,2022Q4
2022-10-21,East,Product_C,4578.6,49,1,0,2022,10,October,2022Q4
2022-10-21,West,Product_A,4919.0,59,0,0,2022,10,October,2022Q4
2022-10-21,West,Product_B,3543.0,49,0,0,2022,10,October,2022Q4
2022-10-21,West,Product_C,4336.0,57,0,0,2022,10,October,2022Q4
2022-10-22,North,Product_A,1399.2,14,0,1,2022,10,October,2022Q4
2022-10-22,North,Product_B,2234.1000000000004,27,0,1,2022,10,October,2022Q4
2022-10-22,North,Product_C,2789.6000000000004,30,0,1,2022,10,October,2022Q4
2022-10-22,South,Product_A,3920.4,58,0,1,2022,10,October,2022Q4
2022-10-22,South,Product_B,1856.8,27,0,1,2022,10,October,2022Q4
2022-10-22,South,Product_C,2707.1000000000004,52,0,1,2022,10,October,2022Q4
2022-10-22,East,Product_A,4348.63,80,1,1,2022,10,October,2022Q4
2022-10-22,East,Product_B,2989.8,44,0,1,2022,10,October,2022Q4
2022-10-22,East,Product_C,1857.9,22,0,1,2022,10,October,2022Q4
2022-10-22,West,Product_A,4037.000000000001,45,0,1,2022,10,October,2022Q4
2022-10-22,West,Product_B,1961.3,20,0,1,2022,10,October,2022Q4
2022-10-22,West,Product_C,5875.87,93,1,1,2022,10,October,2022Q4
2022-10-23,North,Product_A,1920.6,19,0,1,2022,10,October,2022Q4
2022-10-23,North,Product_B,4850.56,68,1,1,2022,10,October,2022Q4
2022-10-23,North,Product_C,5481.3,84,0,1,2022,10,October,2022Q4
2022-10-23,South,Product_A,3998.500000000001,52,0,1,2022,10,October,2022Q4
2022-10-23,South,Product_B,3731.2,69,0,1,2022,10,October,2022Q4
2022-10-23,South,Product_C,1393.7,16,0,1,2022,10,October,2022Q4
2022-10-23,East,Product_A,3388.0000000000005,34,0,1,2022,10,October,2022Q4
2022-10-23,East,Product_B,3522.0900000000006,39,1,1,2022,10,October,2022Q4
2022-10-23,East,Product_C,2461.03,27,1,1,2022,10,October,2022Q4
2022-10-23,West,Product_A,5423.0,82,0,1,2022,10,October,2022Q4
2022-10-23,West,Product_B,4539.700000000001,87,0,1,2022,10,October,2022Q4
2022-10-23,West,Product_C,4694.8,65,0,1,2022,10,October,2022Q4
2022-10-24,North,Product_A,1998.0,21,0,0,2022,10,October,2022Q4
2022-10-24,North,Product_B,1956.0,33,0,0,2022,10,October,2022Q4
2022-10-24,North,Product_C,4576.0,50,1,0,2022,10,October,2022Q4
2022-10-24,South,Product_A,2633.0,30,0,0,2022,10,October,2022Q4
2022-10-24,South,Product_B,1316.0,19,0,0,2022,10,October,2022Q4
2022-10-24,South,Product_C,4798.0,48,0,0,2022,10,October,2022Q4
2022-10-24,East,Product_A,4272.0,52,0,0,2022,10,October,2022Q4
2022-10-24,East,Product_B,4959.0,69,0,0,2022,10,October,2022Q4
2022-10-24,East,Product_C,5514.6,110,1,0,2022,10,October,2022Q4
2022-10-24,West,Product_A,4536.0,73,0,0,2022,10,October,2022Q4
2022-10-24,West,Product_B,3142.0,56,0,0,2022,10,October,2022Q4
2022-10-24,West,Product_C,4542.0,84,0,0,2022,10,October,2022Q4
2022-10-25,North,Product_A,3116.0,53,0,0,2022,10,October,2022Q4
2022-10-25,North,Product_B,4333.0,66,0,0,2022,10,October,2022Q4
2022-10-25,North,Product_C,1212.0,18,0,0,2022,10,October,2022Q4
2022-10-25,South,Product_A,3340.0,53,0,0,2022,10,October,2022Q4
2022-10-25,South,Product_B,4359.0,45,0,0,2022,10,October,2022Q4
2022-10-25,South,Product_C,4271.0,50,0,0,2022,10,October,2022Q4
2022-10-25,East,Product_A,1498.9,18,1,0,2022,10,October,2022Q4
2022-10-25,East,Product_B,2180.0,43,0,0,2022,10,October,2022Q4
2022-10-25,East,Product_C,2576.6,49,1,0,2022,10,October,2022Q4
2022-10-25,West,Product_A,4526.0,70,0,0,2022,10,October,2022Q4
2022-10-25,West,Product_B,4303.0,54,0,0,2022,10,October,2022Q4
2022-10-25,West,Product_C,1358.0,14,0,0,2022,10,October,2022Q4
2022-10-26,North,Product_A,3544.0,39,0,0,2022,10,October,2022Q4
2022-10-26,North,Product_B,2472.0,32,0,0,2022,10,October,2022Q4
2022-10-26,North,Product_C,3936.0,75,0,0,2022,10,October,2022Q4
2022-10-26,South,Product_A,3339.0,40,0,0,2022,10,October,2022Q4
2022-10-26,South,Product_B,3794.0,50,0,0,2022,10,October,2022Q4
2022-10-26,South,Product_C,1719.0,24,0,0,2022,10,October,2022Q4
2022-10-26,East,Product_A,2730.0,31,1,0,2022,10,October,2022Q4
2022-10-26,East,Product_B,2613.0,41,0,0,2022,10,October,2022Q4
2022-10-26,East,Product_C,3151.0,46,0,0,2022,10,October,2022Q4
2022-10-26,West,Product_A,1686.0,21,0,0,2022,10,October,2022Q4
2022-10-26,West,Product_B,4794.0,82,0,0,2022,10,October,2022Q4
2022-10-26,West,Product_C,2076.0,21,0,0,2022,10,October,2022Q4
2022-10-27,North,Product_A,3869.0,48,0,0,2022,10,October,2022Q4
2022-10-27,North,Product_B,3212.0,58,0,0,2022,10,October,2022Q4
2022-10-27,North,Product_C,4289.0,69,0,0,2022,10,October,2022Q4
2022-10-27,South,Product_A,2329.0,46,0,0,2022,10,October,2022Q4
2022-10-27,South,Product_B,4367.0,45,0,0,2022,10,October,2022Q4
2022-10-27,South,Product_C,2584.4,29,1,0,2022,10,October,2022Q4
2022-10-27,East,Product_A,2071.0,31,0,0,2022,10,October,2022Q4
2022-10-27,East,Product_B,2206.0,38,0,0,2022,10,October,2022Q4
2022-10-27,East,Product_C,4157.0,72,0,0,2022,10,October,2022Q4
2022-10-27,West,Product_A,2808.0,43,1,0,2022,10,October,2022Q4
2022-10-27,West,Product_B,3654.0,52,0,0,2022,10,October,2022Q4
2022-10-27,West,Product_C,1601.0,20,0,0,2022,10,October,2022Q4
2022-10-28,North,Product_A,2095.0,21,0,0,2022,10,October,2022Q4
2022-10-28,North,Product_B,2835.0,37,0,0,2022,10,October,2022Q4
2022-10-28,North,Product_C,1222.0,15,0,0,2022,10,October,2022Q4
2022-10-28,South,Product_A,3481.0,47,0,0,2022,10,October,2022Q4
2022-10-28,South,Product_B,1883.0,36,0,0,2022,10,October,2022Q4
2022-10-28,South,Product_C,1809.0,29,0,0,2022,10,October,2022Q4
2022-10-28,East,Product_A,4804.8,62,1,0,2022,10,October,2022Q4
2022-10-28,East,Product_B,4877.0,51,0,0,2022,10,October,2022Q4
2022-10-28,East,Product_C,4572.1,68,1,0,2022,10,October,2022Q4
2022-10-28,West,Product_A,2093.0,32,0,0,2022,10,October,2022Q4
2022-10-28,West,Product_B,1526.0,24,0,0,2022,10,October,2022Q4
2022-10-28,West,Product_C,3450.2000000000003,61,1,0,2022,10,October,2022Q4
2022-10-29,North,Product_A,1680.8000000000002,23,0,1,2022,10,October,2022Q4
2022-10-29,North,Product_B,6632.340000000001,106,1,1,2022,10,October,2022Q4
2022-10-29,North,Product_C,1432.2,18,0,1,2022,10,October,2022Q4
2022-10-29,South,Product_A,2249.5,23,0,1,2022,10,October,2022Q4
2022-10-29,South,Product_B,5046.8,85,0,1,2022,10,October,2022Q4
2022-10-29,South,Product_C,3865.4,40,0,1,2022,10,October,2022Q4
2022-10-29,East,Product_A,4094.2,69,0,1,2022,10,October,2022Q4
2022-10-29,East,Product_B,1734.7,20,0,1,2022,10,October,2022Q4
2022-10-29,East,Product_C,3660.8,38,0,1,2022,10,October,2022Q4
2022-10-29,West,Product_A,2269.3,31,0,1,2022,10,October,2022Q4
2022-10-29,West,Product_B,3194.6200000000003,51,1,1,2022,10,October,2022Q4
2022-10-29,West,Product_C,4756.400000000001,69,0,1,2022,10,October,2022Q4
2022-10-30,North,Product_A,2644.4,49,0,1,2022,10,October,2022Q4
2022-10-30,North,Product_B,4735.5,52,0,1,2022,10,October,2022Q4
2022-10-30,North,Product_C,4164.6,75,0,1,2022,10,October,2022Q4
2022-10-30,South,Product_A,2708.2000000000003,37,0,1,2022,10,October,2022Q4
2022-10-30,South,Product_B,5320.700000000001,72,0,1,2022,10,October,2022Q4
2022-10-30,South,Product_C,5737.160000000001,92,1,1,2022,10,October,2022Q4
2022-10-30,East,Product_A,2417.8,28,0,1,2022,10,October,2022Q4
2022-10-30,East,Product_B,2963.4,37,0,1,2022,10,October,2022Q4
2022-10-30,East,Product_C,1118.7,13,0,1,2022,10,October,2022Q4
2022-10-30,West,Product_A,4365.900000000001,44,0,1,2022,10,October,2022Q4
2022-10-30,West,Product_B,5449.400000000001,66,0,1,2022,10,October,2022Q4
2022-10-30,West,Product_C,1337.6,15,0,1,2022,10,October,2022Q4
2022-10-31,North,Product_A,2082.0,25,0,0,2022,10,October,2022Q4
2022-10-31,North,Product_B,5176.6,56,1,0,2022,10,October,2022Q4
2022-10-31,North,Product_C,2214.0,33,0,0,2022,10,October,2022Q4
2022-10-31,South,Product_A,1737.0,19,0,0,2022,10,October,2022Q4
2022-10-31,South,Product_B,1565.0,19,0,0,2022,10,October,2022Q4
2022-10-31,South,Product_C,4059.9,43,1,0,2022,10,October,2022Q4
2022-10-31,East,Product_A,4192.0,43,0,0,2022,10,October,2022Q4
2022-10-31,East,Product_B,1159.0,14,0,0,2022,10,October,2022Q4
2022-10-31,East,Product_C,1899.0,19,0,0,2022,10,October,2022Q4
2022-10-31,West,Product_A,1000.0,14,0,0,2022,10,October,2022Q4
2022-10-31,West,Product_B,6038.5,95,1,0,2022,10,October,2022Q4
2022-10-31,West,Product_C,4688.0,75,0,0,2022,10,October,2022Q4
2022-11-01,North,Product_A,4746.0,49,0,0,2022,11,November,2022Q4
2022-11-01,North,Product_B,1716.0,26,0,0,2022,11,November,2022Q4
2022-11-01,North,Product_C,4729.0,55,0,0,2022,11,November,2022Q4
2022-11-01,South,Product_A,4240.0,47,0,0,2022,11,November,2022Q4
2022-11-01,South,Product_B,2926.0,32,0,0,2022,11,November,2022Q4
2022-11-01,South,Product_C,4538.0,88,0,0,2022,11,November,2022Q4
2022-11-01,East,Product_A,1233.0,19,0,0,2022,11,November,2022Q4
2022-11-01,East,Product_B,2255.0,24,0,0,2022,11,November,2022Q4
2022-11-01,East,Product_C,3550.0,54,0,0,2022,11,November,2022Q4
2022-11-01,West,Product_A,1745.0,18,0,0,2022,11,November,2022Q4
2022-11-01,West,Product_B,3744.0,46,0,0,2022,11,November,2022Q4
2022-11-01,West,Product_C,3411.0,50,0,0,2022,11,November,2022Q4
2022-11-02,North,Product_A,1835.0,32,0,0,2022,11,November,2022Q4
2022-11-02,North,Product_B,4774.900000000001,51,1,0,2022,11,November,2022Q4
2022-11-02,North,Product_C,6133.400000000001,117,1,0,2022,11,November,2022Q4
2022-11-02,South,Product_A,1912.0,20,0,0,2022,11,November,2022Q4
2022-11-02,South,Product_B,4292.0,60,0,0,2022,11,November,2022Q4
2022-11-02,South,Product_C,4075.0,74,0,0,2022,11,November,2022Q4
2022-11-02,East,Product_A,1165.0,15,0,0,2022,11,November,2022Q4
2022-11-02,East,Product_B,4088.0,48,0,0,2022,11,November,2022Q4
2022-11-02,East,Product_C,3590.0,42,0,0,2022,11,November,2022Q4
2022-11-02,West,Product_A,3447.0,51,0,0,2022,11,November,2022Q4
2022-11-02,West,Product_B,3926.0,40,0,0,2022,11,November,2022Q4
2022-11-02,West,Product_C,4312.0,51,0,0,2022,11,November,2022Q4
2022-11-03,North,Product_A,4955.0,58,0,0,2022,11,November,2022Q4
2022-11-03,North,Product_B,2999.1,34,1,0,2022,11,November,2022Q4
2022-11-03,North,Product_C,3952.0,56,0,0,2022,11,November,2022Q4
2022-11-03,South,Product_A,4891.0,59,0,0,2022,11,November,2022Q4
2022-11-03,South,Product_B,1306.0,18,0,0,2022,11,November,2022Q4
2022-11-03,South,Product_C,1332.0,26,0,0,2022,11,November,2022Q4
2022-11-03,East,Product_A,1242.0,19,0,0,2022,11,November,2022Q4
2022-11-03,East,Product_B,3161.6,41,1,0,2022,11,November,2022Q4
2022-11-03,East,Product_C,1692.6,19,1,0,2022,11,November,2022Q4
2022-11-03,West,Product_A,3186.0,63,0,0,2022,11,November,2022Q4
2022-11-03,West,Product_B,1646.0,20,0,0,2022,11,November,2022Q4
2022-11-03,West,Product_C,1712.0,23,0,0,2022,11,November,2022Q4
2022-11-04,North,Product_A,3476.0,39,0,0,2022,11,November,2022Q4
2022-11-04,North,Product_B,2504.0,31,0,0,2022,11,November,2022Q4
2022-11-04,North,Product_C,1415.0,21,0,0,2022,11,November,2022Q4
2022-11-04,South,Product_A,3083.0,31,0,0,2022,11,November,2022Q4
2022-11-04,South,Product_B,2690.0,30,0,0,2022,11,November,2022Q4
2022-11-04,South,Product_C,4552.0,53,0,0,2022,11,November,2022Q4
2022-11-04,East,Product_A,3756.0,58,0,0,2022,11,November,2022Q4
2022-11-04,East,Product_B,1901.0,27,0,0,2022,11,November,2022Q4
2022-11-04,East,Product_C,1126.0,20,0,0,2022,11,November,2022Q4
2022-11-04,West,Product_A,4790.0,66,0,0,2022,11,November,2022Q4
2022-11-04,West,Product_B,3287.0,36,0,0,2022,11,November,2022Q4
2022-11-04,West,Product_C,4504.0,48,0,0,2022,11,November,2022Q4
2022-11-05,North,Product_A,4105.200000000001,43,0,1,2022,11,November,2022Q4
2022-11-05,North,Product_B,2815.6700000000005,36,1,1,2022,11,November,2022Q4
2022-11-05,North,Product_C,3993.99,71,1,1,2022,11,November,2022Q4
2022-11-05,South,Product_A,1831.5,21,0,1,2022,11,November,2022Q4
2022-11-05,South,Product_B,2348.06,36,1,1,2022,11,November,2022Q4
2022-11-05,South,Product_C,5000.710000000001,89,1,1,2022,11,November,2022Q4
2022-11-05,East,Product_A,1624.7,29,0,1,2022,11,November,2022Q4
2022-11-05,East,Product_B,2757.7000000000003,31,0,1,2022,11,November,2022Q4
2022-11-05,East,Product_C,2624.05,28,1,1,2022,11,November,2022Q4
2022-11-05,West,Product_A,1245.2,15,0,1,2022,11,November,2022Q4
2022-11-05,West,Product_B,5073.200000000001,67,0,1,2022,11,November,2022Q4
2022-11-05,West,Product_C,3311.880000000001,41,1,1,2022,11,November,2022Q4
2022-11-06,North,Product_A,1798.9400000000005,19,1,1,2022,11,November,2022Q4
2022-11-06,North,Product_B,5330.6,91,0,1,2022,11,November,2022Q4
2022-11-06,North,Product_C,5029.200000000001,81,0,1,2022,11,November,2022Q4
2022-11-06,South,Product_A,6483.62,120,1,1,2022,11,November,2022Q4
2022-11-06,South,Product_B,3594.8,47,0,1,2022,11,November,2022Q4
2022-11-06,South,Product_C,1107.7,18,0,1,2022,11,November,2022Q4
2022-11-06,East,Product_A,3647.6,43,0,1,2022,11,November,2022Q4
2022-11-06,East,Product_B,3418.8,43,0,1,2022,11,November,2022Q4
2022-11-06,East,Product_C,2329.8,32,0,1,2022,11,November,2022Q4
2022-11-06,West,Product_A,1826.0,35,0,1,2022,11,November,2022Q4
2022-11-06,West,Product_B,5237.1,63,0,1,2022,11,November,2022Q4
2022-11-06,West,Product_C,5467.0,103,0,1,2022,11,November,2022Q4
2022-11-07,North,Product_A,2410.2000000000003,34,1,0,2022,11,November,2022Q4
2022-11-07,North,Product_B,1664.0,18,0,0,2022,11,November,2022Q4
2022-11-07,North,Product_C,2674.0,35,0,0,2022,11,November,2022Q4
2022-11-07,South,Product_A,2272.0,23,0,0,2022,11,November,2022Q4
2022-11-07,South,Product_B,1275.0,17,0,0,2022,11,November,2022Q4
2022-11-07,South,Product_C,4870.0,77,0,0,2022,11,November,2022Q4
2022-11-07,East,Product_A,2302.3,27,1,0,2022,11,November,2022Q4
2022-11-07,East,Product_B,3722.0,65,0,0,2022,11,November,2022Q4
2022-11-07,East,Product_C,3949.0,66,0,0,2022,11,November,2022Q4
2022-11-07,West,Product_A,1938.3,32,1,0,2022,11,November,2022Q4
2022-11-07,West,Product_B,4989.400000000001,72,1,0,2022,11,November,2022Q4
2022-11-07,West,Product_C,1969.0,20,0,0,2022,11,November,2022Q4
2022-11-08,North,Product_A,4171.7,73,1,0,2022,11,November,2022Q4
2022-11-08,North,Product_B,5384.6,57,1,0,2022,11,November,2022Q4
2022-11-08,North,Product_C,3513.0,45,0,0,2022,11,November,2022Q4
2022-11-08,South,Product_A,1472.0,15,0,0,2022,11,November,2022Q4
2022-11-08,South,Product_B,3946.0,41,0,0,2022,11,November,2022Q4
2022-11-08,South,Product_C,2545.0,45,0,0,2022,11,November,2022Q4
2022-11-08,East,Product_A,4728.0,47,0,0,2022,11,November,2022Q4
2022-11-08,East,Product_B,1025.0,12,0,0,2022,11,November,2022Q4
2022-11-08,East,Product_C,1379.3,17,1,0,2022,11,November,2022Q4
2022-11-08,West,Product_A,2058.0,33,0,0,2022,11,November,2022Q4
2022-11-08,West,Product_B,3938.0,57,0,0,2022,11,November,2022Q4
2022-11-08,West,Product_C,4096.0,67,0,0,2022,11,November,2022Q4
2022-11-09,North,Product_A,5707.0,114,1,0,2022,11,November,2022Q4
2022-11-09,North,Product_B,2458.0,46,0,0,2022,11,November,2022Q4
2022-11-09,North,Product_C,1132.0,14,0,0,2022,11,November,2022Q4
2022-11-09,South,Product_A,2830.0,53,0,0,2022,11,November,2022Q4
2022-11-09,South,Product_B,4709.0,67,0,0,2022,11,November,2022Q4
2022-11-09,South,Product_C,4044.0,79,0,0,2022,11,November,2022Q4
2022-11-09,East,Product_A,4514.0,69,0,0,2022,11,November,2022Q4
2022-11-09,East,Product_B,1144.0,15,0,0,2022,11,November,2022Q4
2022-11-09,East,Product_C,2377.0,28,0,0,2022,11,November,2022Q4
2022-11-09,West,Product_A,1793.0,24,0,0,2022,11,November,2022Q4
2022-11-09,West,Product_B,2576.0,31,0,0,2022,11,November,2022Q4
2022-11-09,West,Product_C,4963.0,77,0,0,2022,11,November,2022Q4
2022-11-10,North,Product_A,3089.0,42,0,0,2022,11,November,2022Q4
2022-11-10,North,Product_B,4578.0,78,0,0,2022,11,November,2022Q4
2022-11-10,North,Product_C,2649.0,40,0,0,2022,11,November,2022Q4
2022-11-10,South,Product_A,4875.0,59,0,0,2022,11,November,2022Q4
2022-11-10,South,Product_B,4958.0,84,0,0,2022,11,November,2022Q4
2022-11-10,South,Product_C,3066.7000000000003,43,1,0,2022,11,November,2022Q4
2022-11-10,East,Product_A,4148.0,53,0,0,2022,11,November,2022Q4
2022-11-10,East,Product_B,2285.0,31,0,0,2022,11,November,2022Q4
2022-11-10,East,Product_C,5246.8,88,1,0,2022,11,November,2022Q4
2022-11-10,West,Product_A,2660.0,53,0,0,2022,11,November,2022Q4
2022-11-10,West,Product_B,2364.7000000000003,38,1,0,2022,11,November,2022Q4
2022-11-10,West,Product_C,2421.0,26,0,0,2022,11,November,2022Q4
2022-11-11,North,Product_A,2385.5,40,1,0,2022,11,November,2022Q4
2022-11-11,North,Product_B,2138.0,25,0,0,2022,11,November,2022Q4
2022-11-11,North,Product_C,3881.0,39,0,0,2022,11,November,2022Q4
2022-11-11,South,Product_A,4597.0,49,0,0,2022,11,November,2022Q4
2022-11-11,South,Product_B,3089.0,43,0,0,2022,11,November,2022Q4
2022-11-11,South,Product_C,3883.0,44,0,0,2022,11,November,2022Q4
2022-11-11,East,Product_A,2608.0,40,0,0,2022,11,November,2022Q4
2022-11-11,East,Product_B,4893.0,73,0,0,2022,11,November,2022Q4
2022-11-11,East,Product_C,4478.0,74,0,0,2022,11,November,2022Q4
2022-11-11,West,Product_A,2062.0,27,0,0,2022,11,November,2022Q4
2022-11-11,West,Product_B,2982.0,31,0,0,2022,11,November,2022Q4
2022-11-11,West,Product_C,4786.6,56,1,0,2022,11,November,2022Q4
2022-11-12,North,Product_A,4815.8,78,0,1,2022,11,November,2022Q4
2022-11-12,North,Product_B,3635.500000000001,67,0,1,2022,11,November,2022Q4
2022-11-12,North,Product_C,2423.3,44,0,1,2022,11,November,2022Q4
2022-11-12,South,Product_A,3839.000000000001,66,0,1,2022,11,November,2022Q4
2022-11-12,South,Product_B,1201.2,20,0,1,2022,11,November,2022Q4
2022-11-12,South,Product_C,2454.1000000000004,26,0,1,2022,11,November,2022Q4
2022-11-12,East,Product_A,2855.6000000000004,51,0,1,2022,11,November,2022Q4
2022-11-12,East,Product_B,4811.950000000001,87,1,1,2022,11,November,2022Q4
2022-11-12,East,Product_C,3561.8,37,0,1,2022,11,November,2022Q4
2022-11-12,West,Product_A,2323.2000000000003,23,0,1,2022,11,November,2022Q4
2022-11-12,West,Product_B,4474.8,46,0,1,2022,11,November,2022Q4
2022-11-12,West,Product_C,5358.1,63,0,1,2022,11,November,2022Q4
2022-11-13,North,Product_A,4096.950000000001,74,1,1,2022,11,November,2022Q4
2022-11-13,North,Product_B,3539.8,52,0,1,2022,11,November,2022Q4
2022-11-13,North,Product_C,2473.9,25,0,1,2022,11,November,2022Q4
2022-11-13,South,Product_A,6246.240000000001,79,1,1,2022,11,November,2022Q4
2022-11-13,South,Product_B,2901.8,36,0,1,2022,11,November,2022Q4
2022-11-13,South,Product_C,2668.6000000000004,34,0,1,2022,11,November,2022Q4
2022-11-13,East,Product_A,1586.2,20,0,1,2022,11,November,2022Q4
2022-11-13,East,Product_B,5342.700000000001,78,0,1,2022,11,November,2022Q4
2022-11-13,East,Product_C,2004.2000000000005,36,0,1,2022,11,November,2022Q4
2022-11-13,West,Product_A,1804.0,19,0,1,2022,11,November,2022Q4
2022-11-13,West,Product_B,1474.0000000000002,15,0,1,2022,11,November,2022Q4
2022-11-13,West,Product_C,5242.6,56,0,1,2022,11,November,2022Q4
2022-11-14,North,Product_A,2106.0,35,0,0,2022,11,November,2022Q4
2022-11-14,North,Product_B,2369.9,42,1,0,2022,11,November,2022Q4
2022-11-14,North,Product_C,1986.4,33,1,0,2022,11,November,2022Q4
2022-11-14,South,Product_A,6331.0,95,1,0,2022,11,November,2022Q4
2022-11-14,South,Product_B,2329.0,31,0,0,2022,11,November,2022Q4
2022-11-14,South,Product_C,3800.0,66,0,0,2022,11,November,2022Q4
2022-11-14,East,Product_A,3775.0,46,0,0,2022,11,November,2022Q4
2022-11-14,East,Product_B,4287.0,52,0,0,2022,11,November,2022Q4
2022-11-14,East,Product_C,1901.0,23,0,0,2022,11,November,2022Q4
2022-11-14,West,Product_A,3065.0,51,0,0,2022,11,November,2022Q4
2022-11-14,West,Product_B,1740.0,26,0,0,2022,11,November,2022Q4
2022-11-14,West,Product_C,3212.3,43,1,0,2022,11,November,2022Q4
2022-11-15,North,Product_A,2674.1,38,1,0,2022,11,November,2022Q4
2022-11-15,North,Product_B,3822.0,44,0,0,2022,11,November,2022Q4
2022-11-15,North,Product_C,1412.0,21,0,0,2022,11,November,2022Q4
2022-11-15,South,Product_A,2839.0,29,0,0,2022,11,November,2022Q4
2022-11-15,South,Product_B,3770.0,61,0,0,2022,11,November,2022Q4
2022-11-15,South,Product_C,4988.0,60,0,0,2022,11,November,2022Q4
2022-11-15,East,Product_A,3822.0,59,0,0,2022,11,November,2022Q4
2022-11-15,East,Product_B,4545.0,49,0,0,2022,11,November,2022Q4
2022-11-15,East,Product_C,1058.0,14,0,0,2022,11,November,2022Q4
2022-11-15,West,Product_A,1762.0,27,0,0,2022,11,November,2022Q4
2022-11-15,West,Product_B,3903.0,50,0,0,2022,11,November,2022Q4
2022-11-15,West,Product_C,3303.0,40,0,0,2022,11,November,2022Q4
2022-11-16,North,Product_A,4380.0,81,0,0,2022,11,November,2022Q4
2022-11-16,North,Product_B,2469.0,36,0,0,2022,11,November,2022Q4
2022-11-16,North,Product_C,2250.0,22,0,0,2022,11,November,2022Q4
2022-11-16,South,Product_A,4255.0,68,0,0,2022,11,November,2022Q4
2022-11-16,South,Product_B,2341.0,43,0,0,2022,11,November,2022Q4
